+-------------------------------------------------------------------------
| COATJAVA LIBRARY DIRECTORY =  /group/clas12/packages/coatjava/9.0.0/bin/../lib/clas/
+-------------------------------------------------------------------------
 
 
*****************************************
*    Running COAT-JAVA Groovy Scripts   *
*    Version : 3a  Release : 2016       *
*****************************************
 
 
Connecting to mysql://rcdb@clasdb-farm.jlab.org/rcdb


RUN GROUP A ----------------------
  3861:  yaml=10.6  RCDB=6.4231300000000005 --> DIFFERENT
  5668:  yaml=10.6  RCDB=7.5458 --> DIFFERENT
  5669:  yaml=10.6  RCDB=7.5458 --> DIFFERENT


RUN GROUP K ----------------------
  5985:  yaml=6.535  RCDB=6.5 --> DIFFERENT
  5986:  yaml=6.535  RCDB=6.5 --> DIFFERENT
  5987:  yaml=6.535  RCDB=6.5 --> DIFFERENT
  5988:  yaml=6.535  RCDB=6.5 --> DIFFERENT
  5990:  yaml=6.535  RCDB=6.5 --> DIFFERENT


RUN GROUP F ----------------------
  11620:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11621:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11622:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11623:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11624:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11625:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11626:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11627:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11628:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11629:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11630:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11631:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11632:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11633:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11634:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11635:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11636:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11637:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11638:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11639:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11640:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11641:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11642:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11643:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11644:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11645:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11646:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11647:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11648:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11649:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11650:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11651:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11652:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11653:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11654:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11655:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11656:  yaml=2.182  RCDB=2.14418 --> DIFFERENT
  11657:  yaml=2.182  RCDB=10.3894 --> DIFFERENT
  12444:  yaml=2.182  RCDB=10.1966 --> DIFFERENT
  12447:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12448:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12449:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12450:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12451:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12452:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12453:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12454:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12455:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12456:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12457:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12458:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12459:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12460:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12461:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12462:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12463:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12464:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12465:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12466:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12467:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12468:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12469:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12470:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12471:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12472:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12473:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12474:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12475:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12476:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12477:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12478:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12479:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12480:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12484:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12485:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12487:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12488:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12489:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12490:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12491:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12492:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12493:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12494:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12495:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12496:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12497:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12499:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12500:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12501:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12502:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12503:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12504:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12505:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12506:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12507:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12508:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12509:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12510:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12511:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12512:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12513:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12514:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12515:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12517:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12518:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12519:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12520:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12521:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12522:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12523:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12524:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12525:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12526:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
