+-------------------------------------------------------------------------
| COATJAVA LIBRARY DIRECTORY =  /group/clas12/packages/coatjava/9.0.0/bin/../lib/clas/
+-------------------------------------------------------------------------
 
 
*****************************************
*    Running COAT-JAVA Groovy Scripts   *
*    Version : 3a  Release : 2016       *
*****************************************
 
 
Connecting to mysql://rcdb@clasdb-farm.jlab.org/rcdb


RUN GROUP A ----------------------


RUN GROUP K ----------------------
  5985:  yaml=6.535  RCDB=6.5 --> DIFFERENT
  5986:  yaml=6.535  RCDB=6.5 --> DIFFERENT
  5987:  yaml=6.535  RCDB=6.5 --> DIFFERENT
  5988:  yaml=6.535  RCDB=6.5 --> DIFFERENT
  5990:  yaml=6.535  RCDB=6.5 --> DIFFERENT


RUN GROUP F ----------------------
  12444:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12447:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12448:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12449:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12450:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12451:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12452:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12453:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12454:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12455:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12456:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12457:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12458:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12459:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12460:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12461:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12462:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12463:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12464:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12465:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12466:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12467:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12468:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12469:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12470:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12471:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12472:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12473:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12474:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12475:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12476:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12477:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12478:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12479:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12480:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12484:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12485:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12487:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12488:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12489:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12490:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12491:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12492:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12493:  yaml=10.389  RCDB=10.1966 --> DIFFERENT
  12494:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12495:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12496:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12497:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12499:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12500:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12501:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12502:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12503:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12504:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12505:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12506:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12507:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12508:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12509:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12510:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12511:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12512:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12513:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12514:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12515:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12517:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12518:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12519:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12520:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12521:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12522:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12523:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12524:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12525:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12526:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12527:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12528:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12529:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12530:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12531:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12532:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12533:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12535:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12536:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12537:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12538:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12539:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12540:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12541:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12542:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12543:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12544:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12545:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12546:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12547:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12548:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12549:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12550:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12551:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12552:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12553:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12554:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12555:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12556:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12557:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12558:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12559:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12560:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12561:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12562:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12563:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12564:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12565:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12566:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12567:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
  12568:  yaml=10.389  RCDB=10.1967 --> DIFFERENT
